call,gota_call,final_score,class,section,power_multiplier,club_name,number_of_participants,transmitters,power_source,total_cw_qsos,total_digital_qsos,total_phone_qsos,total_qsos,bonus_points
WB2AWQ,NA,2058,2D,NV,2,Sierra Nevada ARS,2,2,C,502,0,0,502,50
WB2BTJ,NA,660,2D,NFL,2,NA,6,2,C,48,0,209,257,50
WB2COY,NA,186,1D,ENY,2,NA,1,1,C,0,34,0,34,50
WB2CYJ,NA,404,1E,VA,2,Lynchburg ARC,1,1,B,0,0,77,77,250
WB2DHY,NA,90,1D,VA,2,NA,1,1,C,10,0,0,10,50
WB2EUJ,NA,150,1D,NLI,2,Peconic ARC,1,1,C,0,25,0,25,50
WB2FUV,NA,2500,1B1B,ENY,5,Hudson Valley Contesters and DXers,1,1,B,225,0,0,225,250
WB2ISS,NA,500,1B1B,SF,5,NA,1,1,B,33,0,4,37,150
WB2JSM,NA,776,3A,NLI,2,Hall of Science ARC,11,3,G,0,4,5,9,750
WB2KXC,NA,198,1D,LAX,2,NA,1,1,C,0,0,74,74,50
WB2LXC,NA,254,1E,ENY,2,East Greenbush ARA,1,1,B,0,1,0,1,250
WB2NVR,NA,1034,1D,ENY,2,Westchester Emergency Communications Assn.,1,1,C,230,0,32,262,50
WB2PJH,NA,682,1D,NNJ,2,NA,1,1,C,158,0,0,158,50
WB2QBP,K2ARC,3180,2A,NLI,2,ARC EmComm Srvc.,15,2,G,95,53,519,667,1550
WB2QOQ,NA,55,1B1B,NNJ,5,New Providence ARC,1,1,B,0,0,1,1,50
WB2RIS,NA,520,1D,GA,2,Gwinnett ARS,1,1,C,73,14,11,98,150
WB2SMK,NA,926,1B1,ENY,2,Broughton Memorial Field Day Group,1,1,B,167,0,4,171,250
WB2TVB,NA,360,1E,LAX,5,NA,1,1,B,11,10,0,21,150
WB2U,NA,662,1E,MDC,2,MARC/DECT,1,1,B,128,0,0,128,150
WB2UFO,NA,356,1D,MO,2,Hannibal (MO) ARC,2,1,C,2,24,51,77,150
WB2URF,NA,174,1B1,SCV,2,Foothills ARS (CA),1,1,B,0,0,12,12,150
WB2YGF,NA,920,1E,NNJ,5,David Sarnoff ARC,1,1,B,77,0,0,77,150
WB2ZAB,NA,2324,1D,MDC,2,W3AO PVRC,1,1,C,107,0,923,1030,50
WB3ABH,NA,106,1E,EPA,2,RF Hill ARC,1,1,G,8,0,12,20,50
WB3AVN,NA,3762,1D,MDC,2,W3AO PVRC,1,1,C,894,0,68,962,50
WB3CJU,NA,438,1E,EPA,2,NA,1,1,G,0,0,194,194,50
WB3EVZ,NA,62,1D,CO,2,Parker RA,1,1,C,3,0,0,3,50
WB3FBI,NA,68,1D,WPA,2,Somerset Co. ARC,1,1,C,0,0,9,9,50
WB3GBL,NA,152,1D,VA,2,NA,1,1,C,0,0,51,51,50
WB3IJZ,NA,324,1E,MO,2,NA,1,1,S,0,0,37,37,250
WB3JAC,NA,566,1D,EPA,2,Marple Newtown ARC & Mobile Sixers RC,1,1,C,0,125,8,133,50
WB3JKT,NA,314,1D,EPA,2,Adams Co. ARS,1,1,C,0,0,82,82,150
WB3LGC,NA,526,1D,DE,2,Delaware Repeater Assn.,1,1,C,0,94,0,94,150
WB4BIN,NA,750,1E,NTX,5,NA,1,1,B,60,0,0,60,150
WB4CAC,NA,1082,5A,NC,2,Carolina Airstream Club,7,5,B,0,33,100,133,750
WB4DOC,NA,498,1D,NC,2,Forsyth ARC,1,1,C,0,112,0,112,50
WB4EHG,NA,1246,1D,SFL,2,Davie/Cooper City ARC,1,1,C,0,224,0,224,350
WB4FAS,NA,400,1B1B,CO,5,Longmont ARC,1,1,B,25,0,0,25,150
WB4GHZ,NA,344,1D,TN,2,Mile Highlanders Group,1,1,C,62,0,23,85,50
WB4GKI,NA,550,1D,GA,2,Sawnee ARA,1,1,C,125,0,0,125,50
WB4JJJ,NA,138,1D,VA,2,PODXS 070,1,1,C,0,22,0,22,50
WB4KSL,NA,58,1D,AL,2,NA,1,1,C,0,0,4,4,50
WB4MM,NA,490,1E,NFL,2,Florida Contest Group,1,1,B,0,69,32,101,150
WB4OSU,NA,1040,1E,NC,5,Orange Co. Radio Amateurs & Durham FM Assn.,1,1,B,0,79,0,79,250
WB4SPB,NA,712,1D,WWA,2,Radio Club of Tacoma,1,1,C,108,0,0,108,280
WB4UBK,NA,954,1E,NFL,2,NA,1,1,B,0,194,14,208,150
WB4ZUT,NA,118,1D,IN,2,Tri State ARS (IN),1,1,C,0,0,34,34,50
WB5ANN,NA,74,1D,STX,2,Oak Forest ARC,1,1,C,0,6,0,6,50
WB5AOH,NA,1350,1E,STX,5,Austin ARC,1,1,B,0,100,0,100,350
WB5BHS,NA,606,1D,AR,2,Arkansas River Valley ARF,1,1,C,0,89,0,89,250
WB5GVY,NA,780,1E,STX,2,WCARC-TX,1,1,B,0,126,13,139,250
WB5HSI,NA,522,1D,NTX,2,Richardson Wireless Klub,1,1,C,0,118,0,118,50
WB5IUG,NA,1030,1B1B,NTX,5,NA,1,1,B,73,0,0,73,300
WB5LAI,NA,190,1D,MS,2,NA,1,1,C,0,0,70,70,50
WB5LJO,NA,100,1D,WTX,2,Sun City ARC,1,1,C,0,0,25,25,50
WB5LVI,NA,1822,2E,STX,2,Guadalupe Valley ARC,16,2,G,24,243,252,519,250
WB5NHL,NA,570,1D,SC,2,North Augusta Belvedere RC,1,1,C,130,0,0,130,50
WB5OZA,NA,550,1D,LA,2,South West Louisiana Amateur Repeater Club,1,1,C,83,42,0,125,50
WB5QNG,NA,550,1D,NTX,2,Metrocrest ARS,1,1,C,0,125,0,125,50
WB5SPA,NA,988,2A,AR,2,Spa ARA,16,2,G,0,80,59,139,550
WB5YBZ,NA,474,1D,OK,2,OCAPA,1,1,C,0,0,212,212,50
WB6AAJ,NA,238,1D,SCV,2,Santa Clara Co. ARA,1,1,C,47,0,0,47,50
WB6AGE,NA,1378,1C,WWA,2,Wahkiakum Co. ARC,1,1,G,0,281,2,283,250
WB6CIA,NA,1052,1E,LAX,2,Pasadena RC/ JPLARC/ CITARC,1,1,B,180,0,41,221,250
WB6CJH,NA,530,1E,ORG,2,Irvine Disaster EmComms,1,1,B,1,64,10,75,250
WB6DIK,NA,844,1E,ORG,2,Desert Radio Amateur Transmitting Soc.,1,1,B,0,72,3,75,550
WB6FRZ,NA,1006,1E,SF,2,Sonoma Co. Radio Amateurs,1,1,G,202,0,24,226,150
WB6HLS,NA,54,1D,LAX,2,South Bay ARC,1,1,C,0,0,2,2,50
WB6HYH,NA,1440,1D,ORG,2,NA,1,1,C,0,0,695,695,50
WB6KDH,NA,250,1D,SB,2,NA,1,1,C,0,0,100,100,50
WB6MMQ,NA,534,1E,LAX,2,Hughes ARC,1,1,G,0,0,92,92,350
WB6MYD,NA,100,1D,LAX,2,South Bay ARC,1,1,C,0,0,25,25,50
WB6NER,NA,134,1D,EB,2,Oakland Radio Communication Assn.,1,1,C,0,0,42,42,50
WB6PVU,NA,106,1D,SCV,2,Sunnyvale ARES,1,1,C,0,14,0,14,50
WB6RJH,NA,322,1D,SCV,2,Monkey Lover's Radio Consortium,1,1,C,0,18,0,18,250
WB6RLC,NA,1290,1B1B,ORG,5,Desert Radio Amateur Transmitting Soc.,1,1,B,0,109,0,109,200
WB6VMV,NA,436,1F,LAX,2,El Segunda AR Group,8,1,C,0,0,93,93,250
WB7CLF,NA,76,1D,WWA,2,NA,1,1,C,0,0,13,13,50
WB7CYO,NA,414,1D,ID,2,NA,1,1,C,0,91,0,91,50
WB7DUO,NA,160,1D,ID,2,NA,1,1,C,0,0,55,55,50
WB7S,NA,350,1B1B,WY,5,NA,1,1,B,20,0,0,20,150
WB7WUQ,NA,386,1E,EWA,2,Panoramaland ARC,1,1,B,0,59,0,59,150
WB8CNN,NA,132,1D,WV,2,Black Diamond ARC,1,1,C,0,0,41,41,50
WB8CZH,NA,78,1D,WCF,2,NA,1,1,C,0,7,0,7,50
WB8DC,NA,1938,1C,OH,2,Not Quite Workable Contest Club,1,1,B,78,369,0,447,150
WB8EJN,NA,698,1D,MO,2,Boeing Employees ARS - St. Louis,1,1,C,1,161,0,162,50
WB8JAY,NA,1460,1B1B,OH,5,NA,1,1,B,131,0,0,131,150
WB8JUI,NA,1166,1E,OH,2,Not Quite Workable Contest Club,1,1,B,154,100,0,254,150
WB8MIW,NA,246,1D,MI,2,Minnesota Wireless Assn.,1,1,C,49,0,0,49,50
WB8PKK,NA,2210,1B1B,WMA,5,Mohawk ARC,1,1,B,0,206,0,206,150
WB8SCT,NA,266,1E,OH,2,Dayton ARA,1,1,G,54,0,0,54,50
WB8SIG,NA,1714,1D,OH,2,Lake Co. (OH) ARA,2,1,C,0,416,0,416,50
WB8TQZ,NA,434,1E,MI,2,Presque Isle Co. ARC,1,1,G,0,27,88,115,150
WB8U,NA,488,1B1,KY,2,NA,1,1,B,0,0,219,219,50
WB8WUA,NA,200,1D,OH,2,Straight Key Century Club,1,1,C,31,0,13,44,50
WB8YYY,NA,2200,1E,MDC,5,Carroll Co. ARC,1,1,B,212,0,6,218,50
WB8ZTP,NA,70,1D,OH,2,CRES ARC,1,1,C,0,0,10,10,50
WB8ZXU,NA,54,1D,AZ,2,Chandler Ham RC,1,1,C,0,0,2,2,50
WB9AYW,NA,2000,1E,IL,5,NA,1,1,B,185,0,0,185,150
WB9BWP,NA,294,1D,WI,2,Milwaukee Radio Amateurs' Club,1,1,C,0,0,122,122,50
WB9EL,NA,330,1D,IL,2,NA,1,1,C,6,0,128,134,50
WB9EOC,NA,492,2F,IN,2,Putnam Co. ARES/RACES,7,2,C,0,0,11,11,470
WB9FDZ,W9ET,1510,2A,WI,2,Yellow Thunder ARC,5,2,G,29,98,56,183,890
WB9HFK,NA,1890,1D,IL,2,Twin City ARC,1,1,C,460,0,0,460,50
WB9KVD,NA,408,1D,IN,2,Indy United ARC,1,1,C,0,88,3,91,50
WB9LIB,NA,172,1D,IN,2,Patoka Valley ARC,1,1,C,0,0,61,61,50
WB9LUR,NA,154,1D,NFL,2,NA,1,1,C,26,0,0,26,50
WB9LWO,NA,550,1E,IL,5,NA,1,1,B,0,40,0,40,150
WB9NLO,NA,262,1D,IL,2,Chicago Suburban Radio Assn.,1,1,C,0,0,106,106,50
WB9PRG,NA,62,1D,WI,2,NA,1,1,C,9,0,13,22,0
WB9RCE,NA,10,1D,IL,2,Dupage ARC,1,1,C,0,0,5,5,0
WB9RRU,NA,1074,1D,CT,2,NA,1,1,C,0,256,0,256,50
WB9SWI,NA,146,1D,EMA,2,NA,1,1,C,24,0,0,24,50
WB9TFF,NA,2550,2D,WI,2,NA,2,2,C,453,0,294,747,150
WB9TLH,NA,858,1D,IN,2,NA,1,1,C,0,202,0,202,50
WB9TRJ,NA,286,1D,IL,2,Dupage ARC,1,1,C,0,47,24,71,50
WB9UGX,NA,1894,1D,IL,2,Dupage ARC,1,1,C,436,0,0,436,150
WB9UVJ,NA,180,1B1B,IL,5,North Shore (IL) RC,1,1,B,0,0,6,6,150
WB9YVM,NA,146,1D,EB,2,South Bay ARA,1,1,C,0,7,34,41,50
WBØB,NA,1578,1E,IA,2,Fort Madison ARC,1,1,G,357,0,0,357,150
WBØKSL,NA,354,1D,KS,2,Kansas Antenna Club in Johnson Co.,1,1,C,0,76,0,76,50
WBØN,NA,1430,2D,MN,2,NA,1,2,C,235,110,0,345,50
WBØNPR,NA,104,1D,IN,2,NA,1,1,C,0,0,27,27,50
WBØOFR,NA,440,1B1,CO,2,NA,1,1,B,0,0,45,45,350
WBØQDO,NA,160,1D,SD,2,Brookings Radio Research Club,1,1,C,10,0,35,45,50
WBØRMK,NA,1484,3A,MN,2,SMARTS RC,8,3,G,0,33,451,484,450
WBØSMX,NA,1294,1B1,AZ,2,NA,1,1,B,236,0,0,236,350
WBØWIV,NA,150,1D,IA,2,NA,1,1,C,0,0,50,50,50
WBØYLA,NA,1014,2A,IA,2,NA,4,2,G,0,134,14,148,450
WC1SW,NA,3798,3E,WMA,2,Southwick RACES,10,3,G,14,564,208,786,1070
WC2FD,NA,2276,3A,NNJ,2,721st Mechanized Contest Battalion,22,3,G,0,142,579,721,550
WC3A,NA,158,1D,NFL,2,Columbia-Montour ARC,1,1,C,0,0,54,54,50
WC4AR,NA,2598,4A,TN,2,Wilson ARC,4,4,G,428,0,168,596,550
WC4DA,NA,194,1D,TN,2,WCARES-TN,1,1,C,0,0,22,22,150
WC4DC,NA,1950,2F,TN,2,Dickson Co. ARC,14,2,C,77,133,130,340,850
WC4NC,NA,736,3A,NC,2,WCARS-Murphy/Cherokee Co. ARES,6,3,G,0,49,45,94,450
WC4RG,NA,1820,2A,GA,2,Walton Co. Repeater Group and Walton Co. ARES,13,2,G,0,90,105,195,1250
WC5C,KA5ZLE,2012,2F,NTX,2,Tri County ARC (TX),6,2,C,0,237,77,314,910
WC5D,NA,126,1D,NTX,2,NA,1,1,C,19,0,0,19,50
WC6J,NA,754,1B1,SV,2,El Dorado Co. ARC,1,1,B,141,0,20,161,150
WC6L,NA,166,1D,ORG,2,NA,1,1,C,29,0,0,29,50
WC7EC,NA,668,1A,OR,2,Wasco Amateur Radio Service,5,1,G,0,0,9,9,650
WC7Q,NA,470,1D,WWA,1,Radio Club of Redmond,1,1,C,210,0,0,210,50
WC8EC,NA,3108,5A,WV,2,Wood Co. Emergency Communications,38,5,B,0,256,217,473,1650
WC8VOA,NA,4110,3A,OH,2,West Chester ARA,18,3,G,215,7,1026,1248,1170
WC9AR,KC9ANF,4594,3A,IN,2,Whitley Co. ARC,19,3,G,420,73,546,1039,1530
WC9D,NA,148,1D,VA,2,NA,1,1,C,0,0,49,49,50
WD1H,NA,294,1D,EMA,2,NA,1,1,C,61,0,0,61,50
WD1W,NA,134,1D,CO,2,Estes Valley ARC,1,1,C,0,0,42,42,50
WD2K,NA,2598,3A,ENY,2,Rip Van Winkle ARS,15,3,G,163,175,148,486,950
WD3E,NA,188,1A,MDC,2,Chesapeake Bay Radio Assn.,3,1,G,0,0,19,19,150
WD4ARC,NA,1444,2AC,GA,2,Alpha RC,20,2,C,26,236,123,385,150
WD4CFN,NA,1770,1E,TN,5,WCARES-TN,1,1,B,142,0,0,142,350
WD4FMG,NA,254,1D,VA,2,NA,1,1,C,0,0,102,102,50
WD4LAR,NA,148,1D,TN,2,Reelfoot ARC,1,1,C,0,0,49,49,50
WD4LSS,NA,490,1B1,NC,2,NA,1,1,C,0,110,0,110,50
WD4LYV,NA,674,1D,GA,2,Coastal Plains ARC,1,1,C,0,156,0,156,50
WD4WDW,NA,2255,2A,NFL,1,Disney EARS,8,2,G,0,272,761,1033,950
WD5BJT,NA,578,1D,MS,2,Great Southern DX Assn.,1,1,C,107,0,0,107,150
WD5C,NA,834,1D,AR,2,Benton ARS,1,1,C,171,0,0,171,150
WD5CSK,NA,346,1D,OK,2,Edmond ARS,1,1,C,40,0,68,108,50
WD5DDH,N1XAC,2296,4A,NTX,2,Ellis Co. ARC,15,4,G,0,289,125,414,890
WD5DFK,NA,70,1D,OK,2,Edmond ARS,1,1,C,0,0,10,10,50
WD5FVQ,NA,734,1D,WTX,2,El Paso ARC,1,1,C,0,171,0,171,50
WD5G,NA,1754,1D,OK,2,OCAPA,1,1,C,0,426,0,426,50
WD5HNI,NA,620,1B1B,STX,5,NA,1,1,B,0,52,0,52,100
WD6BNY,NA,1112,2A,WI,2,NA,3,2,B,0,161,59,220,350
WD6DX,NA,470,1D,SCV,2,NA,1,1,C,105,0,0,105,50
WD6FIE,NA,238,1D,ORG,2,NA,1,1,C,0,27,40,67,50
WD7Y,NA,1350,1B1B,NV,5,NA,1,1,B,120,0,0,120,150
WD8BXP,NA,114,1D,MI,2,NA,1,1,C,0,0,32,32,50
WD8DSB,NA,2570,1D,IN,2,NA,1,1,C,630,0,0,630,50
WD8MQN,NA,638,1A,VA,2,Maury River Rain Dogs,7,1,B,9,0,126,135,350
WD8RYV,NA,106,1D,EPA,2,Philmont Mobile RC,1,1,C,4,0,20,24,50
WD9CIR,NA,2050,1D,IL,2,Soc. Of Midwest Contesters,1,1,C,500,0,0,500,50
WD9EMF,NA,490,1D,SFL,2,NA,1,1,C,110,0,0,110,50
WD9GDB,NA,55,1B1B,IL,5,Six Meter Club of Chicago,1,1,B,0,0,1,1,50
WD9GHK,NA,175,1E,IL,5,Tri-Town Radio Amateur Club,1,1,B,0,0,5,5,150
WD9GJK,NA,80,1D,IL,2,Six Meter Club of Chicago,1,1,C,0,0,15,15,50
WD9GYM,NA,534,1B1,IL,2,North Shore (IL) RC,1,1,B,2,94,0,96,150
WD9HNZ,NA,2062,2B1,WI,2,NA,1,2,B,0,364,28,392,550
WD9HSY,NA,3606,1E,IL,2,Tri-Town Radio Amateur Club,1,1,G,0,814,0,814,350
WDØEFP,NA,386,1D,MO,2,Emergency Communications Assn.,1,1,C,0,76,16,92,50
WDØEND,NA,416,1D,MN,2,NA,1,1,C,81,0,21,102,50
WDØGTY,NA,782,1E,OK,2,OCAPA,1,1,G,132,0,2,134,250
WE3F,NA,184,1D,EPA,2,Penn Wireless Assn.,1,1,C,0,0,67,67,50
WE3Q,NA,450,1B1B,MDC,5,NA,1,1,B,20,0,0,20,250
WE4LC,NA,3684,2A,VA,2,Lancaster Co. ARES,4,2,G,490,138,111,739,950
WE5MAG,NA,830,1B1B,SFL,5,NA,1,1,B,0,48,0,48,350
WE5TR,NA,642,1D,NTX,2,Lake Area Amateur Radio Klub,1,1,C,0,98,0,98,250
WE7A,NA,198,1E,CO,2,Boulder ARC,1,1,G,0,0,24,24,150
WE7G,NA,242,1E,AZ,2,Kingman Amateur Radio CW Operators Club,1,1,B,23,0,0,23,150
WE7P,NA,626,1D,WWA,2,Radio Club of Tacoma,1,1,C,0,144,0,144,50
WE8L,NA,438,1B1,OH,2,NA,1,1,B,0,12,20,32,350
WE8R,NA,1750,1D,OH,2,Mound ARA,1,1,C,100,300,0,400,150
WE8T,NA,294,1D,OH,2,FD Philips NEO,1,1,C,61,0,0,61,50
WE9N,NA,350,1D,NTX,2,North Richland Hills ARC,1,1,C,57,18,0,75,50
WF2V,NA,626,1A,WNY,2,Franklin Springs Hams,3,1,G,114,0,10,124,150
WF7S,NA,2042,4A,EWA,2,Spout Springs Repeater Assn.,21,4,G,29,17,254,300,1350
WF7T,NA,228,1D,TN,2,NA,1,1,C,35,0,19,54,50
WF9M,NA,118,1D,LA,2,Jefferson (LA) ARC,1,1,C,0,17,0,17,50
WFØRT,NA,1122,1A,IA,2,Fort Madison ARC,14,1,G,10,0,56,66,970
WG1V,NA,802,1D,EMA,2,PART of Westford,1,1,C,0,188,0,188,50
WG1X,NA,606,1E,NH,2,Littleton Area RC,1,1,B,114,0,0,114,150
WG4FOC,NA,3030,1B1B,NFL,5,First Class CW Operators Club USA,1,1,B,268,0,0,268,350
WG4I,NA,1010,1E,GA,5,Sawnee ARA,1,1,S,0,86,0,86,150
WG4MC,NA,160,1D,SC,2,NA,1,1,C,0,0,55,55,50
WG4RC,NA,692,2A,NC,2,Gaston RC,7,2,B,0,0,161,161,370
WG5T,NA,390,1D,OK,2,South Canadian ARS,1,1,C,0,85,0,85,50
WG6OTA,NA,1906,4A,ORG,2,GOTAHAMS,50,4,G,2,66,142,210,1350
WGØD,NA,310,1E,MN,2,NA,1,1,G,40,0,0,40,150
WH6FZH,NA,52,1D,PAC,2,NA,1,1,C,0,0,1,1,50
WH6GLD,NA,152,1E,PAC,2,Big Island ARC,1,1,B,0,0,1,1,150
WH6LE,NA,156,1D,NC,1,NA,1,1,C,53,0,0,53,50
WI2W,NA,446,1D,NNJ,2,Fair Lawn ARC,1,1,C,99,0,0,99,50
WI4L,NA,134,1D,GA,2,Dalton ARC,1,1,C,0,0,42,42,50
WI5ND,NA,6115,4AB,OK,5,Vm Okla Nan Ola ARC,12,4,B,206,286,9,501,1150
WI7EOC,NA,90,1D,EWA,2,Whitman Co. ARES/RACES,2,1,C,0,0,20,20,50
WI7J,NA,406,2E,UT,2,NA,2,2,G,0,0,78,78,250
WI8J,NA,1470,1E,MI,5,NA,1,1,B,112,0,0,112,350
WI9EV,NA,74,1D,WI,2,West Allis Radio Amateur Club,1,1,C,0,0,12,12,50
WI9Q,NA,470,1B1,IN,2,NA,1,1,C,105,0,0,105,50
WJ7H,NA,1098,2A,WWA,2,Mics & Beers,4,2,G,0,34,106,140,750
WJ7S,NA,910,1B1B,UT,5,NA,1,1,B,66,0,0,66,250
WJ8B,NA,2168,3E,OH,2,Lithopolis Field Day Group,12,3,G,206,191,55,452,470
WJØT,NA,530,1E,VA,2,Mt. Vernon (VA) ARC,1,1,G,0,70,0,70,250
WJØZ,NA,448,1D,NE,2,NA,1,1,C,97,1,3,101,50
WK2H,NA,270,1D,ENY,2,Albany ARA,1,1,C,0,55,0,55,50
WK2P,NA,166,1D,EPA,2,NA,1,1,C,0,29,0,29,50
WK2Q,NA,488,1E,ENY,2,Broughton Memorial Field Day Group,1,1,G,0,38,43,81,250
WK3A,NA,866,1D,MDC,2,W3AO PVRC,1,1,C,204,0,0,204,50
WK4F,NA,210,1D,GA,2,ARC of Columbia Co.,1,1,C,0,30,20,50,50
WK4K,NA,204,1D,TN,2,Sumner Co. ARA,1,1,C,0,0,77,77,50
WK7P,NA,226,1B1,OR,2,NA,1,1,B,0,0,38,38,150
WK8A,NA,565,1E,MI,5,Arrow Comm. Assn,1,1,B,0,0,83,83,150
WL7CSJ,NA,1034,1E,AK,2,Juneau ARC,1,1,G,0,0,442,442,150
WM1MM,NA,94,1B1,NTX,2,Lewisville ARC,1,1,B,0,0,22,22,50
WM1N,NA,134,1D,EMA,2,Falmouth ARA,1,1,C,21,0,0,21,50
WM2P,NA,60,1B1,ID,2,NA,1,1,B,0,0,5,5,50
WM2Z,NA,542,1D,NC,2,Peconic ARC,1,1,C,0,123,0,123,50
WM4P,NA,270,1D,WCF,2,NA,1,1,C,0,0,110,110,50
WM4RT,NA,290,1D,SC,2,North Augusta Belvedere RC,1,1,C,0,60,0,60,50
WM4X,NA,140,1D,VA,2,NA,1,1,C,0,0,45,45,50
WM5A,NA,2738,3F,MS,2,Central Mississippi ARA,16,3,G,375,0,94,469,1050
WM5DX,NA,250,1D,MS,2,Great Southern DX Assn.,1,1,C,0,0,100,100,50
WM8Q,NA,1740,1B2,WY,5,Carbon Co. DXCC,2,1,S,0,139,0,139,350
WN3N,NA,1064,2E,EPA,2,NA,20,2,G,0,0,257,257,550
WN4AFP,NA,462,1D,SC,2,Greer ARC,1,1,C,73,0,60,133,50
WN6W,NA,1072,1D,OR,2,NA,1,1,C,240,9,13,262,50
WN7S,NA,3254,1D,VA,2,CWOps,1,1,C,801,0,0,801,50
WN7Y,NA,394,1D,MT,2,Yellowstone RC,1,1,C,62,2,44,108,50
WN8Y,NA,116,1D,TN,2,NA,1,1,C,0,0,33,33,50
WO1VEN,NA,652,2B2,GA,2,North Fulton ARL,2,2,B,0,15,21,36,550
WO2C,NA,104,1D,WPA,2,NA,1,1,C,0,0,27,27,50
WO2N,NA,204,1D,NLI,2,NA,1,1,C,20,17,3,40,50
WO2Y,NA,158,1D,SNJ,2,NA,1,1,C,0,0,54,54,50
WO3T,NA,754,1D,WPA,2,NA,2,1,C,0,67,168,235,150
WO3X,NA,450,1E,OH,2,Cuyahoga Falls ARC,1,1,B,0,0,100,100,250
WO4O,NA,2393,1E,NFL,1,Florida Contest Group,1,1,G,783,0,677,1460,150
WO7T,NA,670,1E,AZ,5,Arizona Outlaws Contest Club,1,1,B,52,0,0,52,150
WO8L,NA,1620,1E,NC,5,NA,1,1,B,100,52,0,152,100
WO9B,NA,1520,1B1B,MI,5,West Allis Radio Amateur Club,1,1,B,107,0,0,107,450
WO9G,NA,940,2E,IN,2,Tippecanoe ARA,2,2,B,0,115,15,130,450
WO9LF,NA,1106,1D,IL,2,NA,2,1,C,239,0,0,239,150
WO9Z,NA,834,1E,IN,2,NA,1,1,G,1,0,340,341,150
WØA,NA,1276,2A,MO,2,Elk River Ham Group,4,2,G,0,161,91,252,450
WØAAE,NA,2062,1D,WMA,2,NA,1,1,C,294,204,0,498,70
WØAH,NA,100,1D,WI,2,Wisconsin ARC,1,1,C,0,0,25,25,50
WØAJ,NA,262,1D,MO,2,Raytown ARC,1,1,C,0,53,0,53,50
WØAK,WØSCI,2846,3A,IA,2,Des Moines Radio Amateur's Assn.,36,3,G,557,23,38,618,450
WØAMT,NA,1238,1B1,NM,2,NA,1,1,S,0,22,0,22,1150
WØARC,NA,1618,2A,IA,2,Washington Area ARC,11,2,G,0,75,84,159,1150
WØAU,NA,1548,5A,MO,2,Warrensburg Area ARC,8,5,G,0,28,393,421,650
WØAZR,NA,956,3A,MN,2,Austin Area ARC,15,3,G,33,14,109,156,550
WØBDP,NA,252,1A,MN,2,NA,3,1,B,0,0,1,1,250
WØBJ,NA,250,1A,MO,2,Jims Farm Group,5,1,B,0,0,50,50,150
WØBJI,NA,512,1A,MN,2,Paul Bunyan ARC,15,1,G,0,0,81,81,350
WØBNC,NA,818,1B1,CO,2,NA,1,1,B,80,52,20,152,250
WØBU,NA,1670,3A,MN,2,Twin Cities Repeater Club,13,3,G,0,273,64,337,450
WØBX,NA,1438,1B1,CO,2,NA,1,1,G,9,222,132,363,250
WØCCR,NA,1042,1E,MO,2,Hannibal (MO) ARC,1,1,G,0,223,0,223,150
WØCER,NA,274,1D,KS,2,NA,1,1,C,0,56,0,56,50
WØCET,NA,2082,2F,KS,2,Kaw Valley ARC,29,2,C,0,141,284,425,950
WØCGM,NA,2240,2A,MN,2,South East Metro ARC,10,2,B,131,81,171,383,1050
WØCOE,NA,60,1D,MN,2,Mining ARC / St. Paul RC,1,1,C,0,0,5,5,50
WØCQC,NA,345,1AB,CO,5,Colorado QRP Club,4,1,B,0,0,39,39,150
WØCW,NA,500,1D,MO,2,Carbon Co. DXCC,1,1,C,0,0,225,225,50
WØCZ,NA,1100,1B1B,ND,5,NA,1,1,B,75,0,0,75,350
WØD,NA,4842,1A,MO,2,Clayton Radio Dawgs,5,1,G,1097,0,52,1149,350
WØDBQ,NA,996,2A,IA,2,Great River ARC,22,2,B,0,0,173,173,650
WØDHZ,NA,348,1E,MN,2,NA,1,1,B,0,41,17,58,150
WØDK,WØDK,3174,2A,CO,2,Boulder ARC,25,2,G,0,218,816,1034,670
WØDYD,NA,1004,2E,MN,2,NA,2,2,G,142,31,31,204,250
WØEBB,KØAWW,2676,3A,KS,2,Pilot Knob ARC,24,3,G,259,27,171,457,1190
WØECC,NA,3794,1E,MO,2,St. Charles ARC,1,1,G,661,125,200,986,250
WØEF,NA,1090,2A,MN,2,Twin City FM Club,12,2,G,46,0,78,124,750
WØEMP,KEØGXX,446,2A,KS,2,Emporia ARS,4,2,G,0,3,32,35,370
WØEMZ,KAØQ,608,2A,MN,2,Detroit Lakes ARC,20,2,G,49,0,21,70,370
WØENO,NA,1190,3AC,CO,2,Longmont ARC,15,3,C,0,128,104,232,470
WØERH,WØAR,10658,4A,KS,2,Johnson Co. Radio Amateurs Club,62,4,G,787,530,1790,3107,1810
WØFQ,NA,916,1A,IL,2,Hidden Springs Field Day Site,3,1,G,60,0,163,223,350
WØFS,NA,1050,1E,IA,5,Boone and Hamilton Co. ARES,1,1,B,95,0,0,95,100
WØFX,NA,1346,2A,ND,2,Jamestown ARC,3,2,G,0,82,134,216,750
WØG,NA,2306,1D,MN,2,Minnesota Wireless Assn.,1,1,C,0,0,1128,1128,50
WØGN,NA,530,1D,IA,2,NA,1,1,C,0,120,0,120,50
WØHLH,NA,1380,4A,IA,2,Heartland Hams ARC,4,4,G,3,115,179,297,550
WØILO,NA,2006,3A,ND,2,Red River Radio Amateurs,14,3,G,17,0,494,511,950
